"","k","m","delta.1","delta.2","delta.3","delta.4","delta.5","delta.6","delta.7","delta.8","delta.9","delta.10","delta.11","delta.12","delta.13","delta.14","delta.15","delta.16","delta.17","delta.18","delta.19","delta.20","delta.21","delta.22","delta.23","delta.24","delta.25","sigma_obs","beta.1","beta.2","beta.3","beta.4","beta.5","beta.6","beta.7","beta.8","beta.9","beta.10","beta.11","beta.12","beta.13","beta.14","beta.15","beta.16","beta.17","beta.18","beta.19","beta.20","trend"
"11",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0505046050800842
"12",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0509918658536242
"13",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0532497674437191
"14",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0555014999037863
"15",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0571524725037558
"16",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0588034451037254
"17",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0602853733538963
"18",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0617632526197771
"19",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0625464527684286
"20",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0633296529170801
"21",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0641149991153242
"22",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0648981995589282
"23",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0656828108717992
"24",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0664674221846701
"25",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.067254168398748
"26",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0675391317900794
"27",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0678240951814109
"28",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0680995667122563
"29",0.144877836520735,0.035416714486769,-0.00047849450906634,-0.0386387944860694,-0.0770645079888471,1.04212016663469e-08,0.000559620869800622,0.105940813726694,-0.036070280367236,-0.0103927134700122,-0.0417092954906309,1.77092742980048e-08,8.47101369425726e-05,-8.81320006874528e-07,-0.0299985274485918,-0.000569901705621267,-0.013875844653775,-0.0289587061188626,-4.30054135731141e-10,0.000209581123076878,-6.54722793839982e-10,-0.000430658145818402,-0.00879664222459177,-4.13437344472631e-09,1.1900856473547e-08,0.00877277629258958,-0.0001678980732263,0.00130769401033416,-0.355196637269955,0.139638978954978,-0.677503368979635,0.133704290652942,-0.934033312983386,0.124284653783059,-1.09190574091029,0.112087286637658,-1.11824887225832,0.0981022013170651,-0.980203387138076,0.0836021133858564,-0.644924885539028,0.0701423298830967,-0.0795873053161155,0.0595605921130885,0.748614223772279,0.053976919826056,1.87246006098075,0.0557934116427876,0.0683757929596245
